source,target,weight
720575940635188892,720575940627429660,15
720575940635188892,720575940637304462,10
720575940629847707,720575940621116807,12
720575940629847707,720575940626979621,7
720575940618116766,720575940628073085,12
720575940618116766,720575940619864047,64
720575940618116766,720575940609675785,14
720575940618116766,720575940608845124,12
720575940618116766,720575940639338099,5
720575940618116766,720575940627417320,18
720575940618116766,720575940627852563,29
720575940618116766,720575940618334649,8
720575940618116766,720575940630745148,18
720575940618116766,720575940607825621,8
720575940618116766,720575940625395864,6
720575940618116766,720575940628039676,5
720575940618116766,720575940634790648,6
720575940618116766,720575940634903800,8
720575940618116766,720575940640254552,9
720575940618116766,720575940629357676,14
720575940618116766,720575940604609056,8
720575940618116766,720575940629008439,11
720575940618116766,720575940619264193,18
720575940618116766,720575940610734449,19
720575940618116766,720575940641511888,5
720575940618116766,720575940627033672,9
720575940618116766,720575940610432120,9
720575940618116766,720575940629517049,15
720575940618116766,720575940651421686,13
720575940618116766,720575940618324509,19
720575940618116766,720575940624676861,23
720575940618116766,720575940622594186,8
720575940618116766,720575940623806157,19
720575940618116766,720575940622516720,7
720575940656062113,720575940616923281,24
720575940656062113,720575940629812346,9
720575940656062113,720575940623650055,6
720575940656062113,720575940639182424,29
720575940656062113,720575940619998630,18
720575940656062113,720575940630487035,9
720575940656062113,720575940606946690,6
720575940656062113,720575940621326529,5
720575940656062113,720575940622506022,8
720575940656062113,720575940620322497,5
720575940656062113,720575940632585932,6
720575940656062113,720575940624209288,19
720575940656062113,720575940623468691,5
720575940656062113,720575940621694401,7
720575940656062113,720575940619738863,16
720575940656062113,720575940633556644,13
720575940656062113,720575940632809683,5
720575940656062113,720575940633268575,15
720575940656062113,720575940620802836,12
720575940656062113,720575940627076964,7
720575940656062113,720575940626748949,9
720575940612218547,720575940633268575,10
720575940612218547,720575940628586261,6
720575940612218547,720575940612465777,6
720575940612218547,720575940633556644,5
720575940612218547,720575940622143245,6
720575940612218547,720575940621326529,5
720575940612218547,720575940639182424,9
720575940612218547,720575940628356969,5
720575940612218547,720575940640425294,5
720575940612218547,720575940646350702,10
720575940625063605,720575940633806381,6
720575940625063605,720575940621777903,7
720575940625063605,720575940629294922,5
720575940625063605,720575940633583059,5
720575940625063605,720575940613135077,11
720575940625063605,720575940634989081,15
720575940625063605,720575940621562459,15
720575940625063605,720575940626201933,14
720575940625063605,720575940627942269,21
720575940625063605,720575940615583794,5
720575940625063605,720575940624469700,22
720575940625063605,720575940625978382,5
720575940625063605,720575940625873336,12
720575940625063605,720575940640175731,15
720575940625063605,720575940632393803,6
720575940625063605,720575940626014014,8
720575940625063605,720575940636471032,22
720575940625063605,720575940621393172,8
720575940616740539,720575940644237216,5
720575940616740539,720575940627716229,5
720575940616740539,720575940614684066,5
720575940627521223,720575940617124865,15
720575940627521223,720575940625102224,122
720575940627521223,720575940616766169,7
720575940627521223,720575940620690804,9
720575940627521223,720575940624377224,23
720575940627521223,720575940617110555,6
720575940627521223,720575940623413116,10
720575940627521223,720575940613183717,5
720575940627521223,720575940628793621,10
720575940627521223,720575940604569824,6
720575940627521223,720575940615255603,7
720575940627521223,720575940619615552,6
720575940627521223,720575940644632087,6
720575940627521223,720575940630311383,22
720575940627521223,720575940635831438,10
720575940627521223,720575940624395528,8
720575940627521223,720575940619822784,8
720575940627521223,720575940629513478,5
720575940627521223,720575940623333514,14
720575940627521223,720575940608336514,8
720575940627521223,720575940629358321,8
720575940627521223,720575940627206842,9
720575940627521223,720575940620320902,7
720575940627521223,720575940635295736,5
720575940627521223,720575940618932763,6
720575940627521223,720575940627604977,20
720575940627521223,720575940617787293,6
720575940627521223,720575940621545606,7
720575940627521223,720575940608545219,18
720575940627521223,720575940614710509,9
720575940627521223,720575940612264817,54
720575940627521223,720575940619840427,10
720575940627521223,720575940621800175,17
720575940627521223,720575940633339362,12
720575940627521223,720575940639032125,90
720575940627521223,720575940613099493,11
720575940631092943,720575940623211725,8
720575940631092943,720575940625861660,5
720575940631092943,720575940631959097,12
720575940631092943,720575940628815381,40
720575940631092943,720575940610001220,5
720575940631092943,720575940631168057,12
720575940631092943,720575940623164941,12
720575940631092943,720575940660223873,18
720575940631092943,720575940638024794,11
720575940631092943,720575940622624214,19
720575940631092943,720575940622695448,5
720575940631092943,720575940630674038,17
720575940631092943,720575940628995587,8
720575940631092943,720575940605707710,8
720575940631092943,720575940622493260,5
720575940631092943,720575940627812168,68
720575940631092943,720575940620553094,5
720575940631092943,720575940636685454,6
720575940631092943,720575940615292895,36
720575940631092943,720575940628755815,15
720575940631092943,720575940632659404,24
720575940631092943,720575940631997032,29
720575940631092943,720575940631994728,35
720575940631092943,720575940638001498,5
720575940631092943,720575940616018956,8
720575940631092943,720575940631108303,5
720575940631092943,720575940645527918,16
720575940631092943,720575940636165624,14
720575940631092943,720575940627814728,35
720575940631092943,720575940630579574,74
720575940631092943,720575940652580086,56
720575940631092943,720575940621833281,9
720575940631092943,720575940631703608,89
720575940631092943,720575940619176094,14
720575940631092943,720575940624600840,9
720575940631092943,720575940636828334,36
720575940631092943,720575940637144944,5
720575940631092943,720575940614660519,5
720575940631092943,720575940632047890,48
720575940631092943,720575940605890784,13
720575940631092943,720575940620359956,13
720575940631092943,720575940618859480,19
720575940631092943,720575940623164685,17
720575940631092943,720575940634825623,9
720575940631092943,720575940622348156,16
720575940631092943,720575940612423922,6
720575940631092943,720575940622054753,6
720575940631092943,720575940628780309,17
720575940631092943,720575940620031366,81
720575940631092943,720575940628885160,13
720575940631092943,720575940630664556,21
720575940631092943,720575940633185567,30
720575940631092943,720575940612692633,10
720575940631092943,720575940623535044,8
720575940631092943,720575940627429907,5
720575940631092943,720575940616014092,10
720575940631092943,720575940631406411,21
720575940631092943,720575940638103349,14
720575940631092943,720575940639831459,19
720575940631092943,720575940623476407,5
720575940631158487,720575940622184105,6
720575940631158487,720575940628522540,7
720575940631158487,720575940636828334,5
720575940631158487,720575940643471008,9
720575940631158487,720575940629428215,5
720575940631158487,720575940628609579,17
720575940631158487,720575940628352850,8
720575940631158487,720575940610899666,8
720575940631158487,720575940631617017,6
720575940631158487,720575940618131928,5
720575940631158487,720575940623983859,6
720575940631158487,720575940633941293,6
720575940631158487,720575940635206251,6
720575940631158487,720575940630607738,6
720575940631158487,720575940633316563,17
720575940631158487,720575940626083356,6
720575940631158487,720575940627888144,38
720575940631158487,720575940626968266,5
720575940631158487,720575940628478823,5
720575940623326941,720575940620678360,5
720575940623326941,720575940658655873,5
720575940623326941,720575940611506966,16
720575940623326941,720575940629715305,5
720575940623326941,720575940629517049,10
720575940623326941,720575940628039676,18
720575940623326941,720575940611532408,20
720575940623326941,720575940622516720,13
720575940623326941,720575940638966249,10
720575940623326941,720575940626435850,5
720575940623326941,720575940614671411,10
720575940623326941,720575940628653255,7
720575940623326941,720575940650935673,18
720575940623326941,720575940631253820,5
720575940623326941,720575940652554657,7
720575940623326941,720575940608409156,32
720575940623326941,720575940629933354,5
720575940623326941,720575940627861291,6
720575940623326941,720575940635859354,6
720575940623326941,720575940627250238,7
720575940623326941,720575940641511888,5
720575940623326941,720575940643740872,7
720575940623326941,720575940629357932,7
720575940623326941,720575940621148948,29
720575940623326941,720575940629357676,5
720575940623326941,720575940647291427,12
720575940623326941,720575940608028740,66
720575940623326941,720575940620802836,7
720575940623326941,720575940620322497,5
720575940623326941,720575940640254552,25
720575940623326941,720575940622623501,38
720575940623326941,720575940621925631,5
720575940623326941,720575940639338099,14
720575940623326941,720575940607825621,11
720575940623326941,720575940650149753,10
720575940623326941,720575940639581766,8
720575940623326941,720575940622364598,5
